income,age,credit,default,years_in_business,num_staff,monthly_sales,monthly_expenses,num_orders,order_history
56007.562539779385,38.81585300954391,669.9319470589494,1,5,10,46665.06672476207,35565.198947377845,59,47.75058475510576
60337.26747245625,38.39928059824918,648.6926114107848,0,12,17,41699.7658736187,35984.706278328675,74,40.12640129911209
57054.42673715321,17.921273874309826,772.9743780869264,0,4,17,43879.252207023485,36080.28454986415,56,49.30626753713675
42124.57843501742,22.97998112370869,663.544008899334,0,4,18,52605.61255422961,34365.108888234914,55,42.42550349040452
58509.88600856843,34.45715533455551,791.1826718301542,0,1,14,47224.89344632313,32288.354979008513,84,40.7644084731719
64727.12464423706,36.9557835682504,652.1688510087288,0,12,2,59797.9885624321,47072.77011108604,89,61.344223190762634
55964.948913931294,42.723358800565805,746.2748320428731,1,8,2,60685.702870596346,45147.753710239034,23,47.4003225528283
56547.0679370109,42.22808493733928,607.1906414812121,0,4,15,50311.910526661384,51444.63959941505,98,58.51574171785058
62980.20480980508,47.186586139448444,651.6122804682929,1,6,1,28689.12524302558,50051.825576444695,49,56.06952803385135
50471.270518986676,45.308546700786565,739.2265573551285,0,12,11,64951.32480291022,29411.52881672035,10,46.22048212013419
34886.1816474957,57.36818243566229,601.9301041663762,0,17,4,44590.01695828141,56166.73533596931,23,54.25195131630559
42730.971077392955,20.76914412350266,775.3187590872499,0,11,5,53032.649120947375,39063.1421831583,33,36.39721940618696
48511.63512427984,22.15921910690757,709.4019550666052,1,7,19,47522.164615515736,28018.602128969793,17,56.81024033110458
42181.61848238186,25.436717509994335,732.5253679982372,0,9,17,41682.85937297573,27553.778852295713,28,43.285314267993286
53218.4909041217,49.172128982484864,653.6418607114726,0,14,15,49473.58388115591,33523.42201330815,97,64.99665646052824
60765.25043262167,36.00353876764999,555.2860547924191,0,7,4,58797.5890054302,39998.2688013329,22,38.4495273031856
51669.259649823056,39.86757969718494,721.0013221753519,0,15,13,45759.44727617456,24390.16706119594,48,36.213431465909856
51520.302540266275,37.93857563892737,711.5476529771726,0,14,17,47079.29427557736,41701.556356768044,67,47.319413992811306
35603.54825860646,29.96063729231821,725.9159014253597,0,15,8,53233.36334527517,46310.20103363759,38,36.69014957175017
53762.22314955303,38.401452373967686,679.7715290926083,0,15,1,55260.015868805545,42749.78012836489,44,42.80969623744641
57457.93863624391,25.044375271792923,728.9685416702469,0,4,1,54238.789838259385,54649.10483610668,14,53.11367137860388
36849.26843868402,15.882773580890653,743.4780094544816,0,6,6,41191.7142184101,40210.289444756905,7,32.9352053256618
57722.160783929045,36.48527622707534,606.7733790310484,0,1,19,68905.80309674735,29580.393238854827,79,51.858870152730745
43432.44668190168,38.2557945519178,680.3709421077663,0,19,7,51059.68737314589,46317.00089752421,97,34.27889738710737
47998.059847028504,19.514968230554185,714.9139493206033,0,18,5,41327.0786119577,35744.449078981415,37,52.65964142388355
44621.05023677865,42.92872038724827,661.9691413950906,0,3,12,45511.20044954707,33074.469680490394,39,42.480130690547696
32058.099378794803,22.483526835400696,702.7049601021737,0,18,18,70831.91352012889,35157.107237516495,36,43.28022126130237
37902.82056238987,30.415471816428767,716.6884363739073,0,2,4,49129.582563065465,54552.86007648268,15,41.52784523475859
58711.35282670828,23.144791746708275,689.3864678436372,0,3,1,63247.48395096244,37681.54414032952,57,61.33989436664199
58228.406962705696,25.97649963135767,672.2665982550627,0,4,11,45171.906857604125,47327.72628394537,97,50.57508802163702
49410.650206166,46.47532432944401,737.4726989762582,0,5,4,50460.56958555738,21538.30468321069,28,58.75140148918508
68029.73925778006,29.511835302769327,700.8006788550033,0,8,8,46363.2020104128,61893.09504358713,18,51.67380321771239
50365.8220178394,35.35698874945962,735.8738844156502,0,16,14,55393.252333237724,44273.24284302629,67,47.84292072076064
39591.45558249194,31.203998318951314,734.848732279765,0,14,13,47643.37479275651,52065.97217945322,7,53.11501991221877
51794.30227081697,22.7978953611893,648.0307383909443,0,8,18,60588.77889242184,36618.84180435923,95,48.537941973832844
45878.28813117844,28.74899673115029,644.83884476657,0,1,13,40553.803777049965,29643.14396764447,55,54.979986820293604
70380.20535086248,30.436597678310754,720.6310060713502,1,19,2,49107.30307025797,47742.776890371,94,36.880820213594056
71203.53144730142,49.49917553194418,634.2237326650948,0,9,16,56881.051135660346,31588.50991899124,56,48.84010413857801
46063.26150084131,45.97394336965086,590.5837895530483,0,16,6,40885.83925435638,39094.060829788614,65,41.001068815905754
46379.664937336034,57.98545557733762,634.5731043243858,1,10,9,50716.635355454666,42392.32736974037,22,59.52363608067733
41210.98196735893,33.31088824534043,700.9466560098327,0,16,16,61469.25863188803,40485.97112458172,23,45.54611221985715
59020.67124164602,33.25435129363241,703.2155978543439,0,2,15,54115.520435042534,37751.619900267135,9,44.653641839509675
60405.324996457275,39.15555746567035,669.2294091238626,0,14,11,69896.98508101865,20100.911820392932,94,62.88573625262454
58253.27403407835,41.61555804120032,637.8854213516113,0,2,18,38809.93013477529,48083.441780626315,5,55.77392434717025
48408.86258752264,41.05634860098113,771.2946305177303,0,17,13,45067.60211990457,45102.36163557927,35,47.58669856532078
47500.87966256219,35.69652100172477,733.0745107925134,0,15,16,51627.87534340205,47116.36385070829,1,45.25249763411779
41262.755931059175,27.65078308823116,693.0330460471531,1,17,1,40975.727293113916,24492.18126284406,59,42.10252705336655
56322.57533506104,38.99508605066901,754.5899548090434,0,12,3,42795.9552158637,51013.04846086458,75,43.04253668677374
44024.30210644697,41.762616454800956,617.105274639707,0,2,10,31164.6549003932,44676.533653198916,85,62.12433266418999
43055.386648658256,40.44958767227566,644.4478724313739,0,2,8,54555.637155689765,41352.5201125182,23,60.793516234802
49203.34688176085,24.45966449096513,685.0698899831293,0,5,1,50320.0098599704,31350.046404499502,16,52.798422955474216
66171.31997447366,30.151043047580018,705.4193604504505,0,1,1,42788.38592074212,50833.39099352297,63,51.25291451621528
43806.10755339669,53.96405654021656,707.4685836882671,0,5,16,71400.07365473585,37180.31587511522,48,57.50952556199899
50443.89055433591,38.32772631594337,741.7223646951492,0,16,8,67961.049971671,51651.54842083968,43,36.87133250542204
47635.54256416607,21.902998906639713,735.3864610477317,0,16,6,38129.85191674525,59961.339542523216,5,43.84074491490229
43298.2097671563,29.520681495625084,823.6016622697821,0,3,11,48054.483417954274,32828.59136057362,47,59.732350780315876
41618.15340320922,21.9568689618995,794.2045213208289,0,8,7,59188.10835561028,36491.67742318711,58,66.4813437265
31877.405668111198,28.239462838085046,729.5742693817222,1,10,8,55531.965589202875,45104.143854509835,58,67.6466229948116
39211.3366375478,57.94968624789511,644.3329416122219,0,6,18,54824.11016299637,49415.661303112,29,58.67029767983165
46229.54714023144,37.907712739787804,661.0749702550771,0,5,15,49195.23926697127,30993.8146855712,70,49.24576373314546
51804.522265622385,41.09736745547221,675.7647692974442,1,14,9,37666.14319916844,38482.20723283347,4,50.9603640677934
54730.10350091325,42.38322773064293,608.6761745717448,0,5,9,42756.991768264386,42699.847388506576,60,34.037035754827116
43148.11229318723,32.720748754073256,704.8366926545744,0,16,5,53051.504495510526,35441.98988312286,3,47.13912542772455
40948.883021342466,27.37561502724983,733.2766714928257,0,12,5,49046.963514258656,47749.01614386038,42,53.52103688098166
32346.750418987183,40.06678243217689,710.2197731554679,1,9,15,51094.5132872692,24962.981286232178,53,38.768206517331095
37617.50166205584,25.499422807880883,707.6144283284036,1,4,9,45000.00510898496,30089.666475638674,9,46.27175464466062
41929.82771245788,49.38148581158601,785.5386037454743,0,11,2,22155.539640625622,45198.24375641329,86,45.385870076868855
52243.69954588974,39.39007490112257,700.5351745099268,0,2,15,42424.05986258583,38154.16438466067,47,61.140100636875374
41057.5943594222,25.715126266960965,790.8931544912816,0,7,8,44919.18405547191,32653.09084230451,87,48.937009072785294
31846.10466471578,43.52631233765581,752.172376929905,0,16,13,50849.97808669797,33471.95065759646,79,83.2351304317414
60775.068909296286,43.95398863424982,717.335347438679,0,9,4,58484.296423031985,34709.28844633833,44,56.76014104168179
44943.26630941577,26.83266606597345,675.5114400651745,0,16,4,63402.65711476626,33295.769042555185,16,42.19700929264774
28242.138192915383,29.953357373469046,685.7491265037805,0,11,9,43984.5232725359,37709.88467514787,91,34.161301358609634
42168.6795922925,30.388445021007165,670.8828563915504,1,11,16,33637.55529230481,37772.915648569906,82,62.422114552653326
35698.337416842856,40.991997122860575,645.4401016628894,1,6,19,16449.12241983699,48217.13735415493,33,56.57648201073502
44571.88438003659,27.15056167254834,820.9553646288873,0,13,5,46519.621624533174,32524.394163647055,17,54.4012806241985
48026.704611500456,33.58783549895674,679.40566799031,0,2,4,53435.683064570236,50895.40328020415,43,52.73725239718656
73573.64434806124,41.51858632722639,696.2035643127867,0,16,14,50541.15625386342,32527.33846994573,5,64.45149809668683
55081.03289944444,27.682554029628957,711.3571847981365,0,7,17,41799.33914792555,39649.041120375114,39,55.28544878965813
55062.21085993429,39.91666846982896,678.3009419272875,1,2,5,47057.59529675337,41102.239850074184,54,64.29880293961108
41145.41312559039,32.25795110112875,673.5904599248111,0,9,3,50273.24468411886,33395.44588220645,57,57.94815220410774
52783.98167118713,40.266101025867485,750.8028755612515,0,4,8,52510.08126626976,39045.23626738694,44,48.93774980781935
36008.294701617444,34.28842721817287,719.4573789631374,0,8,11,30570.449650178227,53698.35873418152,2,47.28259555685316
47517.907224809744,38.849000598176865,668.9338482435943,1,6,1,44354.34094208989,34445.504001017594,45,45.33050163313656
39730.31099434227,33.05167938296891,687.0951333548201,0,5,9,55682.60172614627,39528.11957538901,49,40.95419924314478
61743.4341427051,28.90344145543215,632.5669316577954,1,8,5,34294.254446440595,35404.08248862038,96,40.984047745731374
68357.0208188156,41.92082223144609,744.9641528841483,0,17,7,49953.62417215981,38888.34283190366,81,54.31407453505047
65392.54196741845,33.18791891509278,670.3686256360616,0,13,9,54135.517771809464,28601.176198929094,81,47.335337009137206
45675.61927108642,41.646566511167286,755.9035210484261,0,18,3,57055.243557942376,41543.15557422007,74,31.262253504135554
61158.79563394151,50.283988421208946,664.3935119279644,0,7,1,61795.074243136696,24618.335104896672,6,57.449185458291595
53094.63555198389,28.363092494091468,764.3756072019885,0,17,17,62338.28962324317,40587.99541569796,58,42.02180771228696
45112.58967700001,26.972286596138055,776.1762162696323,1,1,9,49146.48767259433,47139.588068113095,95,32.98144434031495
42803.35882432646,52.11717224176628,741.9380155667418,0,17,4,32986.23080772856,32362.894996165574,20,38.037902778005275
52904.41925571139,32.03138185514825,733.8784520088233,0,10,13,52017.83381454613,37530.486659318085,85,62.29100479903894
35888.821792531744,48.686008791868055,740.0705712110262,0,19,11,68915.79398887066,29763.767271395292,16,56.66356517766546
42907.94495076879,34.85326439614183,636.9576555262522,1,7,7,49797.350011246934,35000.6838508813,69,46.80888565536862
46632.29981100465,40.2711039436497,641.4975994413145,0,7,2,48942.802832475034,39331.954888322376,45,42.62433457585036
46136.58639141822,43.564273107152815,671.8012865630716,0,6,11,43129.509085321486,43143.31859164539,48,41.91709883321303
61809.04931293585,45.8791997673862,725.4018756694419,1,7,1,35488.7940799594,38654.54897508661,73,52.00581208536835
47874.75480330665,25.163271347287065,707.2839519830918,1,5,2,53414.59817851205,43572.80716076399,69,51.536306496416344
57140.08518045577,61.85281604782731,720.0384140369109,0,8,3,63329.97141599552,45996.88907861113,91,35.99105538166565
45522.062298947014,38.22334731627035,662.3165914136029,0,18,4,78960.20764971423,45606.47290812204,16,51.292791339327074
58872.28596740925,53.81821274643266,686.3937622136655,0,14,10,64501.42088563356,43455.48797735676,59,49.55495498541215
68984.67975636534,32.21306516140579,639.4155896627267,0,10,13,63246.53860186225,33617.55195799682,74,60.94211814770649
38622.8302851921,17.251876191383964,659.501578832264,0,12,13,55779.131251282575,40409.94675151515,27,70.97182904770904
64624.76112769809,36.16452255082139,582.5758327178874,0,19,8,52450.168860925995,48585.38533445436,70,51.329983152034195
51113.7806781098,19.655887973612657,638.5901290198361,1,16,19,61230.88964230489,44174.307847952005,85,62.247852809100294
28435.535557565065,48.34395443227655,725.8899818032506,0,10,17,43436.49086472488,39991.11934915183,74,49.89423557795982
43463.5439224375,21.722536151256456,605.0398728121947,0,6,17,46255.10206462999,48977.717717611355,15,55.70235796490612
57025.60704536425,30.47660498892821,677.9568896646724,0,3,19,45120.496492337814,52342.378885773585,8,63.38665646190141
61213.60272484654,19.459940626466654,715.9027147261312,1,13,1,44999.832515922455,49640.15762197365,71,65.18170642099275
47726.51991686828,41.756385585721844,771.3928168910384,0,14,10,53890.33651641113,31991.939805230675,45,63.08952734811821
70443.64048235727,20.325818570325975,750.6148154851604,0,11,7,50495.49166917277,43594.39530697904,74,62.488699399416575
24569.668393723892,44.182569309042435,658.1548965300678,1,5,14,63471.30310715552,26249.6440035893,9,53.27491004103948
60958.20394950408,28.177121988923474,630.2597868064005,0,10,6,36302.91075486337,47360.06354764766,63,36.02219427286451
44737.67113504734,35.670448045857945,746.2255933796758,1,5,13,58325.49939884231,26754.844481620814,60,58.12972075324143
53116.55468000746,33.864889307708225,805.9560219692206,0,5,9,50984.305241128444,43307.78143431215,2,48.454593188164466
60645.87376542545,45.59737429983202,696.8308807973798,0,12,5,47971.81710096186,34474.30139545269,98,50.48184359744796
71757.01364915271,28.515893550959156,665.8248931920034,0,16,11,44742.0721655688,25143.810736324336,80,61.539205209742995
47753.94903006035,39.30028968581176,642.1157341893881,0,16,6,31158.10897976397,47579.3587140334,81,66.8718869681739
58175.728933642735,12.168610143264548,709.4840455487358,0,2,1,37098.98001897217,36567.56677361588,35,36.46962172711832
47481.35955233971,19.638001098866,712.4591330115651,1,2,16,53908.23260830929,49230.94064962519,83,53.611621224317574
32472.78153838487,52.729248646001906,701.9168585464332,0,5,7,29260.512669538122,40140.56040024179,21,58.80026786812682
67291.00953422039,32.54955454621277,773.2461060001941,0,17,19,53316.09691856473,43489.973091227606,11,53.96845762258436
42050.47746525225,29.940755085171567,731.980022902908,0,9,5,50381.26412032766,31370.00810041464,95,54.784498966449824
45310.924231596655,45.95251403726709,734.1705543923787,0,3,18,40298.72416304448,56167.59478628599,78,50.08663023569423
58039.572962868675,38.00890714246871,720.519033827031,0,7,17,48895.19771640103,44582.33085423117,19,45.42087575619409
54768.33834494112,39.707528731384386,734.9198248284318,1,1,5,34472.02806653664,44480.72308919922,88,37.726893178614404
60368.61707372863,25.24435850764592,638.9352964558223,0,6,1,50629.78829352312,45733.96022158136,68,35.54208990147099
42993.78467145323,34.881194360069756,720.4370012648061,0,3,11,56271.43697822884,47127.37479343264,93,66.98612033312963
